points,position,wins,driverId,raceId
0.0,75,0,564,761
0.0,74,0,563,761
0.0,72,0,562,761
0.0,69,0,522,761
0.0,67,0,516,761
0.0,65,0,511,761
0.0,62,0,561,761
0.0,59,0,528,761
0.0,55,0,560,761
0.0,54,0,537,761
0.0,51,0,559,761
0.0,49,0,558,761
0.0,48,0,527,761
0.0,42,0,535,761
0.0,41,0,557,761
0.0,40,0,556,761
0.0,39,0,538,761
0.0,37,0,514,761
0.0,34,0,520,761
0.0,33,0,531,761
0.0,30,0,555,761
0.0,26,0,513,761
0.0,24,0,518,761
0.0,22,0,533,761
2.0,18,0,510,761
3.0,15,0,529,761
5.0,11,0,512,761
6.0,10,0,509,761
8.0,8,1,449,761
0.0,66,0,553,761
0.0,63,0,552,761
0.0,60,0,353,761
0.0,56,0,551,761
0.0,52,0,376,761
0.0,50,0,550,761
0.0,25,0,483,761
0.0,28,0,502,762
0.0,33,0,505,762
0.0,37,0,481,762
0.0,38,0,569,762
0.0,48,0,486,762
0.0,32,0,567,762
0.0,27,0,513,762
0.0,22,0,533,762
10.0,7,0,418,762
0.0,46,0,476,762
0.0,30,0,477,762
0.0,47,0,506,762
0.0,40,0,549,762
0.0,26,0,483,762
0.0,34,0,432,762
0.0,79,0,441,762
0.0,77,0,401,762
0.0,74,0,571,762
0.0,72,0,387,762
0.0,71,0,570,762
0.0,69,0,465,762
0.0,65,0,540,762
0.0,62,0,484,762
0.0,58,0,542,762
0.0,45,0,478,762
0.0,59,0,568,762
0.0,54,0,462,762
0.0,21,0,437,762
10.0,8,0,364,762
3.0,16,0,482,762
0.0,25,0,566,762
0.0,29,0,430,762
3.0,14,0,404,762
0.0,82,0,525,762
0.0,81,0,536,762
0.0,80,0,517,762
0.0,78,0,565,762
0.0,76,0,564,762
0.0,75,0,563,762
0.0,73,0,562,762
0.0,70,0,522,762
0.0,68,0,516,762
0.0,66,0,511,762
0.0,63,0,561,762
0.0,60,0,528,762
0.0,56,0,560,762
0.0,55,0,537,762
0.0,52,0,559,762
0.0,50,0,558,762
0.0,49,0,527,762
0.0,44,0,535,762
0.0,43,0,557,762
0.0,42,0,556,762
0.0,41,0,538,762
0.0,39,0,514,762
0.0,36,0,520,762
0.0,35,0,531,762
0.0,24,0,518,762
2.0,18,0,510,762
3.0,15,0,529,762
5.0,12,0,512,762
6.0,11,0,509,762
8.0,10,1,449,762
0.0,67,0,553,762
0.0,64,0,552,762
0.0,61,0,353,762
0.0,57,0,551,762
0.0,53,0,376,762
0.0,51,0,550,762
0.0,23,0,289,762
0.0,67,0,511,763
10.0,8,0,418,763
0.0,48,0,476,763
2.0,17,0,477,763
0.0,49,0,506,763
0.0,41,0,549,763
0.0,27,0,483,763
0.0,53,0,550,763
0.0,55,0,376,763
0.0,58,0,551,763
0.0,62,0,353,763
0.0,65,0,552,763
0.0,68,0,553,763
8.0,10,1,449,763
6.0,11,0,509,763
5.0,12,0,512,763
3.0,16,0,529,763
2.0,19,0,510,763
0.0,23,0,533,763
0.0,25,0,518,763
0.0,28,0,513,763
0.0,31,0,555,763
0.0,35,0,531,763
0.0,37,0,520,763
0.0,45,0,543,763
0.0,80,0,441,763
0.0,78,0,401,763
0.0,75,0,571,763
0.0,73,0,387,763
0.0,72,0,570,763
0.0,70,0,465,763
0.0,66,0,540,763
0.0,63,0,484,763
0.0,59,0,542,763
0.0,47,0,478,763
0.0,50,0,486,763
0.0,39,0,569,763
0.0,38,0,481,763
0.0,33,0,505,763
0.0,29,0,502,763
0.0,60,0,568,763
0.0,36,0,462,763
0.0,22,0,437,763
13.0,5,0,364,763
0.0,32,0,567,763
3.0,14,0,482,763
0.0,26,0,566,763
0.0,30,0,430,763
3.0,15,0,404,763
0.0,83,0,525,763
0.0,82,0,536,763
0.0,81,0,517,763
0.0,79,0,565,763
0.0,76,0,563,763
0.0,74,0,562,763
0.0,69,0,516,763
0.0,64,0,561,763
0.0,61,0,528,763
0.0,57,0,560,763
0.0,56,0,537,763
0.0,54,0,559,763
0.0,52,0,558,763
0.0,51,0,527,763
0.0,46,0,535,763
0.0,44,0,557,763
0.0,43,0,556,763
0.0,40,0,514,763
0.0,57,0,576,764
0.0,56,0,575,764
0.0,51,0,574,764
0.0,50,0,573,764
0.0,26,0,572,764
0.0,47,0,543,764
0.0,36,0,432,764
0.0,85,0,441,764
0.0,83,0,401,764
0.0,80,0,571,764
0.0,78,0,387,764
0.0,77,0,570,764
0.0,75,0,465,764
0.0,20,0,456,764
25.5,3,2,475,764
0.0,21,0,541,764
5.0,13,0,501,764
10.0,8,1,347,764
2.0,18,0,554,764
0.0,25,0,289,764
10.0,9,0,418,764
0.0,23,0,476,764
2.0,17,0,477,764
0.0,52,0,506,764
0.0,43,0,549,764
0.0,71,0,540,764
0.0,68,0,484,764
0.0,64,0,542,764
0.0,49,0,478,764
0.0,53,0,486,764
0.0,41,0,569,764
0.0,40,0,481,764
0.0,35,0,505,764
0.0,30,0,502,764
0.0,65,0,568,764
0.0,38,0,462,764
0.0,22,0,437,764
13.0,7,0,364,764
0.0,34,0,567,764
3.0,15,0,482,764
0.0,28,0,566,764
0.0,32,0,430,764
5.0,14,0,404,764
0.0,88,0,525,764
0.0,87,0,536,764
0.0,86,0,517,764
0.0,84,0,565,764
0.0,82,0,564,764
0.0,81,0,563,764
0.0,79,0,562,764
0.0,76,0,522,764
0.0,74,0,516,764
0.0,72,0,511,764
0.0,69,0,561,764
0.0,66,0,528,764
0.0,62,0,560,764
0.0,61,0,537,764
0.0,59,0,559,764
0.0,55,0,558,764
0.0,54,0,527,764
0.0,48,0,535,764
0.0,46,0,557,764
0.0,45,0,556,764
0.0,44,0,538,764
0.0,42,0,514,764
0.0,39,0,520,764
0.0,37,0,531,764
0.0,33,0,555,764
0.0,31,0,513,764
0.0,27,0,518,764
0.0,24,0,533,764
2.0,19,0,510,764
3.0,16,0,529,764
5.0,12,0,512,764
0.0,10,0,581,765
0.0,9,0,547,765
0.0,8,0,580,765
0.0,7,0,496,765
0.0,6,0,501,765
2.0,5,0,554,765
4.0,4,0,579,765
4.0,3,0,578,765
6.0,2,0,577,765
8.0,1,1,475,765
0.0,32,0,589,766
0.0,31,0,588,766
0.0,30,0,587,766
0.0,29,0,586,766
0.0,28,0,543,766
0.0,27,0,553,766
0.0,26,0,551,766
0.0,25,0,585,766
0.0,24,0,584,766
0.0,23,0,583,766
0.0,22,0,582,766
0.0,21,0,541,766
0.0,20,0,590,766
0.0,19,0,479,766
0.0,18,0,483,766
0.0,17,0,456,766
0.0,16,0,289,766
0.0,15,0,347,766
0.0,14,0,476,766
0.0,10,0,477,766
3.0,7,0,356,766
8.0,3,1,427,766
4.0,5,0,581,766
0.0,13,0,547,766
0.0,12,0,580,766
0.0,11,0,496,766
2.0,8,0,501,766
2.0,9,0,554,766
4.0,6,0,579,766
5.0,4,0,578,766
12.0,1,0,577,766
8.0,2,1,475,766
0.0,22,0,418,767
0.0,16,0,430,767
0.0,34,0,589,767
0.0,33,0,588,767
0.0,32,0,587,767
0.0,31,0,586,767
0.0,30,0,543,767
0.0,29,0,553,767
0.0,28,0,551,767
0.0,27,0,585,767
0.0,26,0,584,767
0.0,25,0,583,767
0.0,24,0,582,767
0.0,23,0,541,767
0.0,20,0,590,767
0.0,21,0,479,767
0.0,19,0,483,767
3.0,10,0,456,767
0.0,18,0,289,767
0.0,15,0,347,767
0.0,17,0,476,767
0.0,11,0,477,767
3.0,9,0,356,767
8.0,3,1,427,767
4.0,7,0,581,767
0.0,14,0,547,767
0.0,13,0,580,767
0.0,12,0,496,767
8.0,4,0,501,767
6.0,6,0,554,767
4.0,8,0,579,767
7.0,5,0,578,767
12.0,2,0,577,767
17.0,1,2,475,767
0.0,67,0,599,768
0.0,66,0,536,768
0.0,65,0,598,768
0.0,64,0,510,768
0.0,61,0,597,768
0.0,60,0,596,768
0.0,58,0,537,768
0.0,57,0,514,768
0.0,56,0,562,768
0.0,54,0,563,768
0.0,52,0,512,768
0.0,50,0,527,768
0.0,48,0,595,768
0.0,46,0,449,768
0.0,44,0,523,768
0.0,42,0,555,768
0.0,40,0,565,768
0.0,37,0,531,768
0.0,36,0,539,768
0.0,34,0,516,768
0.0,29,0,594,768
0.0,28,0,593,768
0.0,27,0,558,768
0.0,25,0,560,768
0.0,23,0,513,768
0.0,21,0,564,768
0.0,18,0,528,768
0.0,17,0,592,768
2.0,15,0,509,768
4.0,11,0,529,768
4.0,10,0,533,768
6.0,7,0,591,768
8.0,4,1,525,768
0.0,38,0,418,768
0.0,26,0,430,768
0.0,63,0,589,768
0.0,62,0,588,768
0.0,59,0,587,768
0.0,55,0,586,768
0.0,53,0,543,768
0.0,51,0,553,768
0.0,49,0,551,768
0.0,47,0,585,768
0.0,45,0,584,768
0.0,43,0,583,768
0.0,41,0,582,768
0.0,39,0,541,768
0.0,33,0,590,768
0.0,35,0,479,768
0.0,32,0,483,768
3.0,14,0,456,768
0.0,31,0,289,768
0.0,24,0,347,768
0.0,30,0,476,768
0.0,16,0,477,768
3.0,13,0,356,768
8.0,3,1,427,768
4.0,9,0,581,768
0.0,22,0,547,768
0.0,20,0,580,768
0.0,19,0,496,768
8.0,5,0,501,768
6.0,8,0,554,768
4.0,12,0,579,768
7.0,6,0,578,768
12.0,2,0,577,768
17.0,1,2,475,768
0.0,43,0,455,769
0.0,19,0,482,769
0.0,69,0,599,769
0.0,68,0,536,769
0.0,67,0,598,769
0.0,66,0,510,769
0.0,63,0,597,769
0.0,62,0,596,769
0.0,60,0,537,769
0.0,59,0,514,769
0.0,58,0,562,769
0.0,56,0,563,769
0.0,54,0,512,769
0.0,52,0,527,769
0.0,51,0,595,769
0.0,49,0,449,769
0.0,47,0,523,769
0.0,45,0,555,769
0.0,42,0,565,769
0.0,40,0,531,769
0.0,38,0,539,769
0.0,37,0,516,769
0.0,33,0,594,769
0.0,32,0,593,769
0.0,31,0,558,769
0.0,29,0,560,769
0.0,27,0,513,769
0.0,24,0,564,769
0.0,21,0,528,769
0.0,20,0,592,769
2.0,18,0,509,769
4.0,13,0,529,769
4.0,12,0,533,769
6.0,8,0,591,769
8.0,7,1,525,769
0.0,39,0,418,769
0.0,30,0,430,769
0.0,65,0,589,769
0.0,64,0,588,769
0.0,61,0,587,769
0.0,57,0,586,769
0.0,55,0,543,769
0.0,53,0,553,769
0.0,28,0,551,769
0.0,50,0,585,769
0.0,48,0,584,769
0.0,46,0,583,769
0.0,44,0,582,769
0.0,41,0,541,769
4.0,11,0,590,769
8.0,6,1,479,769
0.0,36,0,483,769
3.0,16,0,456,769
0.0,35,0,289,769
0.0,25,0,347,769
0.0,34,0,476,769
3.0,15,0,477,769
3.0,17,0,356,769
8.0,5,1,427,769
4.0,10,0,581,769
0.0,26,0,547,769
0.0,23,0,580,769
0.0,22,0,496,769
10.0,4,0,501,769
6.0,9,0,554,769
4.0,14,0,579,769
14.0,2,0,578,769
12.0,3,0,577,769
17.0,1,2,475,769
0.0,51,0,566,770
0.0,33,0,526,770
0.0,23,0,403,770
0.0,46,0,455,770
0.0,20,0,482,770
0.0,72,0,599,770
0.0,71,0,536,770
0.0,70,0,598,770
0.0,69,0,510,770
0.0,66,0,597,770
0.0,65,0,596,770
0.0,63,0,537,770
0.0,62,0,514,770
0.0,61,0,562,770
0.0,59,0,563,770
0.0,57,0,512,770
0.0,55,0,527,770
0.0,54,0,595,770
0.0,52,0,449,770
0.0,49,0,523,770
0.0,48,0,555,770
0.0,45,0,565,770
0.0,43,0,531,770
0.0,41,0,539,770
0.0,40,0,516,770
0.0,37,0,594,770
0.0,36,0,593,770
0.0,35,0,558,770
0.0,32,0,560,770
0.0,30,0,513,770
0.0,27,0,564,770
0.0,22,0,528,770
0.0,21,0,592,770
2.0,19,0,509,770
4.0,15,0,529,770
4.0,14,0,533,770
6.0,9,0,591,770
8.0,7,1,525,770
0.0,42,0,418,770
0.0,34,0,430,770
0.0,68,0,589,770
0.0,67,0,588,770
0.0,64,0,587,770
0.0,60,0,586,770
0.0,58,0,543,770
0.0,56,0,553,770
0.0,31,0,551,770
0.0,53,0,585,770
0.0,50,0,584,770
0.0,29,0,583,770
0.0,47,0,582,770
0.0,44,0,541,770
4.0,13,0,590,770
8.0,6,1,479,770
0.0,39,0,483,770
3.0,18,0,456,770
0.0,38,0,289,770
0.0,25,0,347,770
4.0,12,0,476,770
3.0,16,0,477,770
3.0,17,0,356,770
8.0,5,1,427,770
6.0,10,0,581,770
0.0,28,0,547,770
0.0,26,0,580,770
0.0,24,0,496,770
10.0,4,0,501,770
6.0,11,0,554,770
7.0,8,0,579,770
23.0,2,1,578,770
12.0,3,0,577,770
23.0,1,2,475,770
0.0,54,0,486,771
0.0,52,0,502,771
0.0,47,0,549,771
0.0,41,0,437,771
0.0,30,0,566,771
0.0,34,0,526,771
0.0,23,0,403,771
0.0,49,0,455,771
0.0,20,0,482,771
0.0,76,0,599,771
0.0,75,0,536,771
0.0,74,0,598,771
0.0,73,0,510,771
0.0,70,0,597,771
0.0,69,0,596,771
0.0,67,0,537,771
0.0,66,0,514,771
0.0,65,0,562,771
0.0,63,0,563,771
0.0,61,0,512,771
0.0,59,0,527,771
0.0,58,0,595,771
0.0,56,0,449,771
0.0,53,0,523,771
0.0,51,0,555,771
0.0,48,0,565,771
0.0,45,0,531,771
0.0,43,0,539,771
0.0,42,0,516,771
0.0,38,0,594,771
0.0,37,0,593,771
0.0,36,0,558,771
0.0,33,0,560,771
0.0,31,0,513,771
0.0,27,0,564,771
0.0,22,0,528,771
0.0,21,0,592,771
2.0,19,0,509,771
4.0,16,0,529,771
4.0,15,0,533,771
6.0,12,0,591,771
8.0,8,1,525,771
0.0,44,0,418,771
0.0,35,0,430,771
0.0,72,0,589,771
0.0,71,0,588,771
0.0,68,0,587,771
0.0,64,0,586,771
0.0,62,0,543,771
0.0,60,0,553,771
0.0,32,0,551,771
0.0,57,0,585,771
0.0,55,0,584,771
0.0,28,0,583,771
0.0,50,0,582,771
0.0,46,0,541,771
7.0,10,0,590,771
8.0,7,1,479,771
0.0,40,0,483,771
7.0,9,0,456,771
0.0,39,0,289,771
0.0,25,0,347,771
4.0,14,0,476,771
3.0,18,0,477,771
3.0,17,0,356,771
8.0,6,1,427,771
14.0,3,1,581,771
0.0,29,0,547,771
0.0,26,0,580,771
0.0,24,0,496,771
12.0,5,0,501,771
6.0,13,0,554,771
7.0,11,0,579,771
30.0,1,1,578,771
12.0,4,0,577,771
23.0,2,2,475,771
0.0,66,0,484,772
0.0,64,0,601,772
0.0,59,0,478,772
0.0,51,0,600,772
0.0,31,0,459,772
0.0,21,0,431,772
0.0,20,0,360,772
0.0,58,0,486,772
0.0,56,0,502,772
0.0,39,0,549,772
0.0,25,0,437,772
0.0,34,0,566,772
0.0,37,0,526,772
0.0,24,0,403,772
0.0,46,0,455,772
0.0,22,0,482,772
0.0,83,0,599,772
0.0,82,0,536,772
0.0,81,0,598,772
0.0,80,0,510,772
0.0,77,0,597,772
0.0,76,0,596,772
0.0,74,0,537,772
0.0,73,0,514,772
0.0,72,0,562,772
0.0,70,0,563,772
0.0,68,0,512,772
0.0,65,0,527,772
0.0,63,0,595,772
0.0,61,0,449,772
0.0,57,0,523,772
0.0,55,0,555,772
0.0,53,0,565,772
0.0,50,0,531,772
0.0,48,0,539,772
0.0,47,0,516,772
0.0,43,0,594,772
0.0,42,0,593,772
0.0,41,0,558,772
0.0,38,0,560,772
0.0,35,0,513,772
0.0,30,0,564,772
0.0,26,0,528,772
0.0,23,0,592,772
2.0,19,0,509,772
4.0,16,0,529,772
4.0,15,0,533,772
6.0,13,0,591,772
8.0,9,1,525,772
0.0,49,0,418,772
0.0,40,0,430,772
0.0,79,0,589,772
0.0,78,0,588,772
0.0,75,0,587,772
0.0,71,0,586,772
0.0,69,0,543,772
0.0,67,0,553,772
0.0,36,0,551,772
0.0,62,0,585,772
0.0,60,0,584,772
0.0,32,0,583,772
0.0,54,0,582,772
0.0,52,0,541,772
7.0,11,0,590,772
16.0,3,2,479,772
0.0,45,0,483,772
13.0,5,0,456,772
0.0,44,0,289,772
0.0,28,0,347,772
7.0,10,0,476,772
3.0,18,0,477,772
3.0,17,0,356,772
12.0,6,1,427,772
14.0,4,1,581,772
0.0,33,0,547,772
0.0,29,0,580,772
0.0,27,0,496,772
12.0,8,0,501,772
6.0,14,0,554,772
7.0,12,0,579,772
30.0,1,1,578,772
12.0,7,0,577,772
24.0,2,2,475,772
0.0,66,0,484,773
0.0,64,0,601,773
0.0,59,0,478,773
0.0,51,0,600,773
0.0,31,0,459,773
0.0,21,0,431,773
0.0,20,0,360,773
0.0,58,0,486,773
0.0,56,0,502,773
0.0,39,0,549,773
0.0,25,0,437,773
0.0,32,0,566,773
0.0,37,0,526,773
0.0,24,0,403,773
0.0,46,0,455,773
0.0,22,0,482,773
0.0,83,0,599,773
0.0,82,0,536,773
0.0,81,0,598,773
0.0,80,0,510,773
0.0,77,0,597,773
0.0,76,0,596,773
0.0,74,0,537,773
0.0,73,0,514,773
0.0,72,0,562,773
0.0,70,0,563,773
0.0,68,0,512,773
0.0,65,0,527,773
0.0,63,0,595,773
0.0,61,0,449,773
0.0,57,0,523,773
0.0,55,0,555,773
0.0,53,0,565,773
0.0,50,0,531,773
0.0,48,0,539,773
0.0,47,0,516,773
0.0,43,0,594,773
0.0,42,0,593,773
0.0,41,0,558,773
0.0,38,0,560,773
0.0,35,0,513,773
0.0,30,0,564,773
0.0,26,0,528,773
0.0,23,0,592,773
2.0,19,0,509,773
4.0,16,0,529,773
4.0,15,0,533,773
6.0,14,0,591,773
8.0,12,1,525,773
0.0,49,0,418,773
0.0,40,0,430,773
0.0,79,0,589,773
0.0,78,0,588,773
0.0,75,0,587,773
0.0,71,0,586,773
0.0,69,0,543,773
0.0,67,0,553,773
0.0,36,0,551,773
0.0,62,0,585,773
0.0,60,0,584,773
0.0,33,0,583,773
0.0,54,0,582,773
0.0,52,0,541,773
11.0,9,0,590,773
16.0,3,2,479,773
0.0,45,0,483,773
13.0,5,0,456,773
0.0,44,0,289,773
0.0,28,0,347,773
9.0,10,0,476,773
3.0,18,0,477,773
3.0,17,0,356,773
12.0,6,1,427,773
14.0,4,1,581,773
0.0,34,0,547,773
0.0,29,0,580,773
0.0,27,0,496,773
12.0,8,0,501,773
9.0,11,0,554,773
7.0,13,0,579,773
36.0,1,1,578,773
12.0,7,0,577,773
32.0,2,3,475,773
0.0,67,0,484,774
0.0,65,0,601,774
0.0,47,0,478,774
0.0,53,0,600,774
0.0,34,0,459,774
0.0,26,0,431,774
0.0,23,0,360,774
0.0,60,0,486,774
0.0,58,0,502,774
0.0,41,0,549,774
0.0,28,0,437,774
0.0,21,0,566,774
0.0,39,0,526,774
5.0,15,0,403,774
0.0,49,0,455,774
0.0,25,0,482,774
0.0,83,0,599,774
0.0,82,0,536,774
0.0,81,0,598,774
0.0,80,0,510,774
0.0,77,0,597,774
0.0,76,0,596,774
0.0,74,0,537,774
0.0,73,0,514,774
0.0,72,0,562,774
0.0,70,0,563,774
0.0,69,0,512,774
0.0,66,0,527,774
0.0,64,0,595,774
0.0,62,0,449,774
0.0,59,0,523,774
0.0,57,0,555,774
0.0,55,0,565,774
0.0,52,0,531,774
0.0,51,0,539,774
0.0,50,0,516,774
0.0,45,0,594,774
0.0,44,0,593,774
0.0,43,0,558,774
0.0,40,0,560,774
0.0,37,0,513,774
0.0,33,0,564,774
0.0,29,0,528,774
0.0,27,0,592,774
2.0,20,0,509,774
4.0,17,0,529,774
4.0,16,0,533,774
6.0,14,0,591,774
8.0,12,1,525,774
0.0,22,0,418,774
0.0,42,0,430,774
0.0,79,0,589,774
0.0,78,0,588,774
0.0,75,0,587,774
0.0,71,0,586,774
0.0,46,0,543,774
0.0,68,0,553,774
0.0,38,0,551,774
0.0,63,0,585,774
0.0,61,0,584,774
0.0,35,0,583,774
0.0,56,0,582,774
0.0,54,0,541,774
11.0,9,0,590,774
24.0,3,3,479,774
0.0,48,0,483,774
15.0,4,0,456,774
0.0,24,0,289,774
0.0,31,0,347,774
9.0,10,0,476,774
3.0,19,0,477,774
3.0,18,0,356,774
12.0,6,1,427,774
14.0,5,1,581,774
0.0,36,0,547,774
0.0,32,0,580,774
0.0,30,0,496,774
12.0,8,0,501,774
9.0,11,0,554,774
7.0,13,0,579,774
40.0,1,1,578,774
12.0,7,0,577,774
32.0,2,3,475,774
0.0,63,0,605,775
0.0,60,0,604,775
0.0,49,0,603,775
0.0,48,0,602,775
0.0,71,0,484,775
0.0,69,0,601,775
0.0,37,0,478,775
0.0,56,0,600,775
0.0,35,0,459,775
0.0,27,0,431,775
0.0,24,0,360,775
0.0,33,0,486,775
0.0,62,0,502,775
0.0,43,0,549,775
0.0,29,0,437,775
0.0,23,0,566,775
0.0,41,0,526,775
9.0,10,0,403,775
0.0,52,0,455,775
0.0,26,0,482,775
0.0,87,0,599,775
0.0,86,0,536,775
0.0,85,0,598,775
0.0,84,0,510,775
0.0,81,0,597,775
0.0,80,0,596,775
0.0,78,0,537,775
0.0,77,0,514,775
0.0,76,0,562,775
0.0,74,0,563,775
0.0,73,0,512,775
0.0,70,0,527,775
0.0,68,0,595,775
0.0,66,0,449,775
0.0,64,0,523,775
0.0,61,0,555,775
0.0,58,0,565,775
0.0,55,0,531,775
0.0,54,0,539,775
0.0,53,0,516,775
0.0,47,0,594,775
0.0,46,0,593,775
0.0,45,0,558,775
0.0,42,0,560,775
0.0,39,0,513,775
0.0,34,0,564,775
0.0,30,0,528,775
0.0,28,0,592,775
2.0,21,0,509,775
4.0,17,0,529,775
4.0,16,0,533,775
6.0,15,0,591,775
8.0,13,1,525,775
0.0,22,0,418,775
0.0,44,0,430,775
0.0,83,0,589,775
0.0,82,0,588,775
0.0,79,0,587,775
0.0,75,0,586,775
0.0,50,0,543,775
0.0,72,0,553,775
0.0,40,0,551,775
0.0,67,0,585,775
0.0,65,0,584,775
0.0,36,0,583,775
0.0,59,0,582,775
0.0,57,0,541,775
11.0,9,0,590,775
24.0,3,3,479,775
0.0,51,0,483,775
15.0,4,0,456,775
0.0,25,0,289,775
3.0,20,0,347,775
9.0,11,0,476,775
3.0,19,0,477,775
3.0,18,0,356,775
12.0,7,1,427,775
14.0,5,1,581,775
0.0,38,0,547,775
0.0,32,0,580,775
0.0,31,0,496,775
14.0,6,0,501,775
9.0,12,0,554,775
7.0,14,0,579,775
42.0,1,1,578,775
12.0,8,0,577,775
41.0,2,4,475,775
0.0,10,0,476,776
1.0,6,0,498,776
0.0,8,0,581,776
0.0,16,0,577,776
0.0,15,0,578,776
0.0,14,0,608,776
0.0,13,0,586,776
0.0,12,0,573,776
1.0,7,0,475,776
0.0,11,0,347,776
0.0,9,0,607,776
1.0,5,0,606,776
3.0,4,0,501,776
4.0,3,0,496,776
6.0,2,0,554,776
8.0,1,1,579,776
1.0,10,0,498,777
0.0,29,0,610,777
0.0,28,0,609,777
0.0,27,0,478,777
0.0,26,0,456,777
0.0,24,0,547,777
0.0,22,0,549,777
0.0,21,0,541,777
0.0,20,0,483,777
0.0,12,0,476,777
0.0,14,0,356,777
2.0,8,0,427,777
3.0,7,0,590,777
4.0,5,0,418,777
6.0,3,0,479,777
0.0,13,0,581,777
0.0,25,0,577,777
0.0,19,0,578,777
0.0,23,0,608,777
0.0,18,0,586,777
0.0,17,0,573,777
1.0,11,0,475,777
0.0,16,0,347,777
0.0,15,0,607,777
1.0,9,0,606,777
3.0,6,0,501,777
4.0,4,0,496,777
6.0,2,0,554,777
17.0,1,2,579,777
0.0,62,0,616,778
0.0,61,0,532,778
0.0,60,0,526,778
0.0,59,0,449,778
0.0,58,0,596,778
0.0,57,0,556,778
0.0,56,0,558,778
0.0,55,0,560,778
0.0,54,0,513,778
0.0,53,0,565,778
0.0,52,0,527,778
0.0,51,0,615,778
0.0,49,0,538,778
0.0,48,0,594,778
0.0,46,0,614,778
0.0,45,0,592,778
0.0,35,0,528,778
0.0,34,0,593,778
0.0,33,0,529,778
0.0,32,0,563,778
0.0,31,0,516,778
0.0,30,0,512,778
0.0,29,0,562,778
0.0,28,0,520,778
0.0,26,0,514,778
0.0,24,0,597,778
0.0,23,0,613,778
0.0,19,0,533,778
2.0,12,0,612,778
3.0,11,0,555,778
4.0,7,0,525,778
7.0,3,0,509,778
8.0,2,1,611,778
0.0,50,0,610,778
0.0,47,0,609,778
0.0,44,0,478,778
0.0,43,0,456,778
0.0,41,0,547,778
0.0,39,0,549,778
0.0,38,0,541,778
0.0,37,0,483,778
0.0,17,0,476,778
0.0,20,0,356,778
2.0,13,0,427,778
3.0,10,0,590,778
4.0,8,0,418,778
6.0,5,0,479,778
0.0,18,0,581,778
0.0,42,0,577,778
0.0,36,0,578,778
0.0,40,0,608,778
0.0,27,0,586,778
0.0,25,0,573,778
1.0,16,0,475,778
0.0,22,0,347,778
0.0,21,0,607,778
1.0,14,0,606,778
3.0,9,0,501,778
4.0,6,0,496,778
6.0,4,0,554,778
17.0,1,2,579,778
1.0,18,0,498,779
0.0,44,0,618,779
0.0,25,0,617,779
0.0,64,0,616,779
0.0,63,0,532,779
0.0,62,0,526,779
0.0,61,0,449,779
0.0,60,0,596,779
0.0,59,0,556,779
0.0,58,0,558,779
0.0,57,0,560,779
0.0,56,0,513,779
0.0,55,0,565,779
0.0,54,0,527,779
0.0,53,0,615,779
0.0,51,0,538,779
0.0,50,0,594,779
0.0,48,0,614,779
0.0,47,0,592,779
0.0,38,0,528,779
0.0,37,0,593,779
0.0,36,0,529,779
0.0,35,0,563,779
0.0,34,0,516,779
0.0,33,0,512,779
0.0,32,0,562,779
0.0,31,0,520,779
0.0,29,0,514,779
0.0,27,0,597,779
0.0,26,0,613,779
0.0,22,0,533,779
2.0,16,0,612,779
3.0,14,0,555,779
4.0,10,0,525,779
7.0,4,0,509,779
8.0,2,1,611,779
0.0,52,0,610,779
0.0,49,0,609,779
0.0,46,0,478,779
0.0,41,0,456,779
0.0,45,0,547,779
0.0,42,0,549,779
0.0,40,0,541,779
0.0,39,0,483,779
0.0,21,0,476,779
0.0,20,0,356,779
2.0,15,0,427,779
3.0,13,0,590,779
4.0,11,0,418,779
6.0,6,0,479,779
4.0,8,0,581,779
7.0,3,0,577,779
3.0,12,0,578,779
0.0,43,0,608,779
0.0,30,0,586,779
0.0,28,0,573,779
1.0,19,0,475,779
0.0,24,0,347,779
0.0,23,0,607,779
1.0,17,0,606,779
5.0,7,0,501,779
4.0,9,0,496,779
6.0,5,0,554,779
25.0,1,3,579,779
1.0,20,0,498,780
0.0,47,0,486,780
0.0,24,0,619,780
0.0,45,0,618,780
0.0,27,0,617,780
0.0,66,0,616,780
0.0,65,0,532,780
0.0,64,0,526,780
0.0,63,0,449,780
0.0,62,0,596,780
0.0,61,0,556,780
0.0,60,0,558,780
0.0,59,0,560,780
0.0,58,0,513,780
0.0,57,0,565,780
0.0,56,0,527,780
0.0,55,0,615,780
0.0,54,0,538,780
0.0,53,0,594,780
0.0,51,0,614,780
0.0,50,0,592,780
0.0,41,0,528,780
0.0,40,0,593,780
0.0,39,0,529,780
0.0,38,0,563,780
0.0,37,0,516,780
0.0,36,0,512,780
0.0,35,0,562,780
0.0,34,0,520,780
0.0,32,0,514,780
0.0,30,0,597,780
0.0,28,0,613,780
0.0,23,0,533,780
2.0,18,0,612,780
3.0,16,0,555,780
4.0,13,0,525,780
7.0,5,0,509,780
8.0,4,1,611,780
0.0,48,0,610,780
0.0,52,0,609,780
0.0,49,0,478,780
2.0,17,0,456,780
0.0,46,0,547,780
0.0,29,0,549,780
0.0,43,0,541,780
0.0,42,0,483,780
0.0,22,0,476,780
0.0,21,0,356,780
5.0,10,0,427,780
3.0,15,0,590,780
4.0,14,0,418,780
10.0,3,1,479,780
